Country Name_x,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Reasons for the Emission of carbon Footprints,Solutions to take to combat the climate change,Country Name_y,Region,IncomeGroup,SpecialNotes
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,,,Puerto Rico,Latin America & Caribbean,High income,Fiscal year end: June 30; reporting period for national accounts data: FY.
"Korea, Dem. People's Rep.",PRK,23817.165,26457.405,30722.126,32863.654,35657.908,44268.024,47648.998,52445.434,59328.393,64143.164,73552.686,107560.444,89599.478,97428.523,101718.913,107740.127,110189.683,113867.684,108451.525,110571.051,114439.736,114799.102,117344.0,125668.09,135220.625,144897.838,157504.984,176423.037,201908.687,214636.844,123330.0,117340.0,104690.0,96710.0,88750.0,83420.0,74010.0,67520.0,60940.0,66580.0,71820.0,74390.0,71199.9969482422,72739.9978637695,74319.9996948242,77589.9963378906,78940.0024414063,65629.997253418,72830.0018310547,55360.0006103516,51619.9989318848,37099.9984741211,38479.9995422363,27629.9991607666,31229.9995422363,25100.0003814697,30000.0,54290.0009155273,50529.9987792969,56040.0009155273,,,,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,
Portugal,PRT,8225.081,9090.493,9303.179,10025.578,11023.002,11598.721,11851.744,12409.128,13010.516,14612.995,15258.387,16406.158,18349.668,20003.485,20714.883,21356.608,22423.705,22728.066,22742.734,25030.942,26985.453,27227.475,29255.326,30179.41,29064.642,27407.158,30520.441,31536.2,32925.993,41209.746,41070.0,42770.0,46770.0,45790.0,47300.0,50690.0,48740.0,50930.0,55600.0,62210.0,61660.0,61380.0,65599.9984741211,60520.0004577637,62130.0010681152,65470.0012207031,60450.0007629395,58799.9992370605,56840.0001525879,56299.9992370605,50939.998626709,49869.9989318848,48220.0012207031,46560.001373291,45930.0003051758,49849.9984741211,48759.9983215332,53330.0018310547,49500.0,44639.9993896484,40.43,,,Portugal,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 200.482 Portuguese escudo. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Paraguay,PRY,304.361,363.033,392.369,410.704,432.706,550.05,513.38,487.711,590.387,520.714,744.401,634.391,715.065,869.079,953.42,839.743,1034.094,1158.772,1459.466,1331.121,1492.469,1389.793,1367.791,1415.462,1496.136,1551.141,1664.818,1892.172,2163.53,2244.204,2070.0,2020.0,2470.0,2820.0,3340.0,3780.0,3720.0,4110.0,4270.0,4270.0,3520.0,3610.0,3779.99997138977,3940.00005722046,3970.00002861023,3700.00004768372,3950.00004768372,3720.00002861023,4320.00017166138,4570.00017166138,5039.99996185303,5219.99979019165,5179.99982833862,5300.00019073486,5630.00011444092,6369.99988555908,7179.99982833862,8060.0004196167,8470.00026702881,8210.00003814697,7.84,,,Paraguay,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1982-1988. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
French Polynesia,PYF,36.67,58.672,47.671,66.006,66.006,84.341,121.011,139.346,154.014,161.348,194.351,227.354,216.353,209.019,216.353,212.686,264.024,275.025,311.695,282.359,293.36,330.03,337.364,421.705,458.375,586.72,605.055,608.722,572.052,542.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,French Polynesia,East Asia & Pacific,High income,
Qatar,QAT,176.016,161.348,190.684,6138.558,6274.237,6292.572,6277.904,6688.608,7080.977,7172.652,7568.688,9152.832,10784.647,12467.8,10487.62,10956.996,10384.944,9926.569,10531.624,14359.972,13098.524,12860.169,12354.123,11268.691,12332.121,12405.461,13296.542,11499.712,11928.751,14326.969,12540.0,14980.0,14680.0,16610.0,18490.0,19050.0,20940.0,25390.0,26500.0,29000.0,28660.0,28650.0,32500.0,34740.0016784668,37069.9996948242,38540.0009155273,43770.0004577637,49830.0018310547,53040.0009155273,54069.9996948242,60580.0018310547,68190.0024414063,75080.0018310547,76169.9981689453,81660.0036621094,84779.9987792969,86919.9981689453,87540.0009155273,86419.9981689453,91970.0012207031,35.64,,,Qatar,Middle East & North Africa,High income,
Romania,ROU,53450.192,55775.07,63879.14,69529.987,72115.222,78723.156,84183.319,92129.708,100189.774,111649.149,120112.585,125829.438,132422.704,144960.177,150944.721,162257.416,174765.553,178399.55,193903.626,196074.49,196617.206,198153.679,195773.796,200562.898,189272.205,194343.666,202147.042,212165.286,212777.675,214141.799,172630.0,142760.0,126190.0,117700.0,115160.0,120880.0,124210.0,113610.0,99540.0,84990.0,89020.0,95230.0,93739.9978637695,98139.9993896484,95349.9984741211,94709.9990844727,99260.0021362305,96730.0033569336,95419.9981689453,80709.9990844727,77620.002746582,84059.9975585938,81849.9984741211,72089.9963378906,71540.0009155273,73319.9996948242,71589.9963378906,74209.9990844727,75190.0024414063,73949.9969482422,75.8,,,Romania,Europe & Central Asia,High income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1987-1992. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Russian Federation,RUS,1448637.349,1493932.133,1567950.528,1681524.852,1788304.225,1897052.777,2003392.11,2094843.423,2153698.773,2242938.885,2359142.448,2503944.944,2634955.853,2746751.682,2851891.906,2998311.549,3113979.73,3220146.714,3330904.782,3358623.635,3491017.003,3425062.341,3489821.561,3539850.442,3571709.338,3851989.149,3862509.772,3847244.051,3950345.423,3862616.115,2163530.0,2136440.0,2030810.0,1880250.0,1685050.0,1635490.0,1601180.0,1489510.0,1487970.0,1523720.0,1563850.0,1567170.0,1565339.96582031,1610000.0,1600979.98046875,1611979.98046875,1654849.97558594,1658150.02441406,1655189.94140625,1546670.04394531,1617829.95605469,1699089.96582031,1675760.00976563,1632680.05371094,1611959.9609375,1592560.05859375,1571520.01953125,1594550.04882813,1661000.0,1703589.96582031,,,,Russian Federation,Europe & Central Asia,Upper middle income,
Rwanda,RWA,106.343,139.346,84.341,84.341,36.67,47.671,44.004,40.337,55.005,58.672,58.672,62.339,66.006,69.673,73.34,176.016,267.691,267.691,289.693,297.027,495.045,601.388,608.722,696.73,634.391,616.056,597.721,616.056,696.73,689.396,550.0,500.0,500.0,510.0,470.0,460.0,480.0,510.0,510.0,530.0,540.0,560.0,560.000002384186,550.000011920929,560.000002384186,550.000011920929,550.000011920929,579.999983310699,560.000002384186,589.999973773956,600.000023841858,680.000007152557,750.0,810.000002384186,860.000014305115,980.000019073486,1159.9999666214,1190.00005722046,1289.99996185303,1330.00004291534,1.01,,,Rwanda,Sub-Saharan Africa,Low income,
Saudi Arabia,SAU,2676.91,3571.658,6255.902,6945.298,7047.974,4220.717,6413.583,25507.652,29104.979,35302.209,45291.117,59808.77,70344.061,95136.648,98788.98,83336.242,101550.231,118176.409,115132.799,138135.89,169404.399,175491.619,158091.704,161050.973,155715.488,172653.361,204878.957,190706.002,202554.079,203738.52,171410.0,187930.0,202040.0,203260.0,206360.0,204830.0,217650.0,220070.0,233900.0,239520.0,249660.0,254090.0,272250.0,284829.986572266,299890.014648438,315290.008544922,335440.002441406,354619.995117188,389720.001220703,406529.998779297,446130.004882813,463769.989013672,492470.001220703,503209.991455078,540520.01953125,565190.002441406,561229.98046875,545070.007324219,521260.009765625,523780.029296875,588.81,,,Saudi Arabia,Middle East & North Africa,High income,
Sudan,SDN,1360.457,1386.126,1485.135,1679.486,1859.169,2427.554,2643.907,3186.623,3105.949,4184.047,4855.108,4983.453,5379.489,5427.16,5683.85,4239.052,3755.008,3806.346,3439.646,3571.658,3747.674,3641.331,3828.348,3909.022,3505.652,4074.037,4250.053,3351.638,4847.774,3758.675,5370.0,4800.0,4530.0,3210.0,4700.0,4510.0,4310.0,5240.0,4770.0,5310.0,5690.0,6250.0,7710.00003814697,7929.99982833862,8829.99992370605,10500.0,12899.9996185303,13960.000038147,14949.9998092651,15479.9995422363,16420.0000762939,15920.0000762939,15800.0001907349,15220.0002670288,16120.0008392334,18709.9990844727,21129.9991607666,20959.9990844727,20860.0006103516,20620.0008392334,19.95,,,Sudan,Sub-Saharan Africa,Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 2018-2020. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Senegal,SEN,828.742,814.074,814.074,861.745,924.084,1694.154,1719.823,700.397,-80.674,491.378,1309.119,1353.123,1455.799,1551.141,1851.835,2581.568,1774.828,2244.204,2629.239,2900.597,3351.638,3296.633,3054.611,2632.906,3307.634,2676.91,2662.242,2453.223,2742.916,3696.336,2330.0,2330.0,2570.0,2510.0,2610.0,2760.0,2930.0,3210.0,3600.0,3960.0,4060.0,4460.0,4579.99992370605,4489.99977111816,5389.9998664856,5670.00007629395,5570.00017166138,6199.99980926514,6440.00005722046,6670.00007629395,7030.00020980835,7570.00017166138,7449.99980926514,8010.00022888184,8569.99969482422,9289.99996185303,10130.0001144409,9800.00019073486,10180.0003051758,10619.9998855591,10.06,,,Senegal,Sub-Saharan Africa,Lower middle income,
Singapore,SGP,1393.46,2093.857,2577.901,3399.309,3703.67,2530.23,674.728,3058.278,5419.826,7205.655,18210.322,16593.175,22240.355,21220.929,21968.997,24543.231,30036.397,28309.24,33164.348,36123.617,31433.524,26849.774,29750.371,34997.848,33402.703,33417.371,35027.184,32599.63,36105.282,41888.141,28970.0,30470.0,31410.0,36160.0,37980.0,37580.0,38520.0,38160.0,37050.0,37800.0,42120.0,42030.0,41290.0009155273,38159.9998474121,39619.9989318848,36900.0015258789,37169.9981689453,38290.0009155273,38419.9981689453,38830.0018310547,42409.9998474121,44770.0004577637,43689.998626709,43909.9998474121,44400.0015258789,45430.0003051758,46099.9984741211,49139.9993896484,47400.0015258789,47380.0010681152,56.11,,,Singapore,East Asia & Pacific,High income,Fiscal year end: March 31; reporting period for national accounts data: CY.
Solomon Islands,SLB,11.001,14.668,14.668,14.668,18.335,25.669,25.669,33.003,36.67,36.67,40.337,47.671,55.005,66.006,66.006,58.672,62.339,80.674,62.339,110.01,102.676,135.679,121.011,143.013,143.013,150.347,154.014,161.348,157.681,161.348,150.0,160.0,170.0,180.0,190.0,200.0,210.0,210.0,220.0,230.0,240.0,250.0,259.999990463257,270.000010728836,310.000002384186,340.000003576279,340.000003576279,340.000003576279,319.999992847443,330.000013113022,340.000003576279,349.999994039536,349.999994039536,389.999985694885,340.000003576279,310.000002384186,360.000014305115,349.999994039536,360.000014305115,360.000014305115,0.31,,,Solomon Islands,East Asia & Pacific,Lower middle income,
Sierra Leone,SLE,715.065,289.693,326.363,370.367,304.361,282.359,300.694,253.023,385.035,1107.434,872.746,803.073,678.395,539.049,520.714,524.381,451.041,513.38,711.398,678.395,608.722,693.063,553.717,689.396,616.056,663.727,674.728,498.712,458.375,374.034,320.0,340.0,320.0,330.0,350.0,240.0,310.0,230.0,250.0,200.0,330.0,440.0,500.0,550.000011920929,529.999971389771,449.999988079071,589.999973773956,500.0,519.999980926514,519.999980926514,560.000002384186,740.000009536743,860.000014305115,1039.99996185303,1149.99997615814,910.000026226044,930.000007152557,939.999997615814,860.000014305115,899.999976158142,1.01,,,Sierra Leone,Sub-Saharan Africa,Low income,
El Salvador,SLV,619.723,583.053,649.059,1125.769,1232.112,1041.428,1305.452,1158.772,1261.448,1191.775,1430.13,1510.804,1679.486,1969.179,1972.846,2108.525,2211.201,2288.208,2390.884,2390.884,2134.194,1833.5,1767.494,1903.173,1606.146,1987.514,1991.181,2449.556,2471.558,2588.902,2380.0,3070.0,3350.0,3920.0,4460.0,4960.0,4390.0,5320.0,5670.0,5610.0,5630.0,5870.0,5940.00005722046,6510.00022888184,6679.99982833862,6840.00015258789,7239.99977111816,7630.00011444092,6909.99984741211,6679.99982833862,6539.99996185303,6780.00020980835,6769.99998092651,6460.00003814697,6590.00015258789,7000.0,7170.00007629395,6380.00011444092,6809.99994277954,7800.00019073486,6.79,,,El Salvador,Latin America & Caribbean,Lower middle income,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.35,,,San Marino,Europe & Central Asia,High income,
Somalia,SOM,84.341,88.008,106.343,102.676,135.679,132.012,139.346,227.354,154.014,161.348,216.353,187.017,234.688,264.024,330.03,502.379,480.377,799.406,557.384,487.711,814.074,275.025,718.732,935.085,715.065,858.078,924.084,993.757,1008.425,957.087,730.0,710.0,680.0,640.0,630.0,600.0,570.0,550.0,520.0,500.0,490.0,510.0,569.999992847443,579.999983310699,579.999983310699,579.999983310699,579.999983310699,620.000004768372,620.000004768372,610.000014305115,629.999995231628,629.999995231628,629.999995231628,649.999976158142,649.999976158142,649.999976158142,660.000026226044,660.000026226044,660.000026226044,689.999997615814,0.77,,,Somalia,Sub-Saharan Africa,Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1977-2017. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61910.0,52200.0,47990.0,42720.0,38900.0,44550.0,51650.0,56310.0,56210.0,40010.0,43990.0,45000.0,48580.0018310547,52150.0015258789,56349.9984741211,50689.998626709,53009.9983215332,51459.9990844727,49830.0018310547,46869.9989318848,47099.9984741211,51229.9995422363,45790.0009155273,46470.0012207031,38959.9990844727,45389.9993896484,46619.9989318848,47340.0001525879,46130.0010681152,45950.0007629395,77.53,,,Serbia,Europe & Central Asia,Upper middle income,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised."
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,410.0,360.0,250.0,340.0,360.0,370.0,450.0,390.0,420.0,460.0,530.0,670.000016689301,750.0,949.999988079071,910.000026226044,1000.0,1169.99995708466,1240.00000953674,1289.99996185303,1309.99994277954,1279.99997138977,1419.99995708466,1450.00004768372,1529.99997138977,1970.00002861023,1730.00001907349,1519.99998092651,1549.99995231628,1700.00004768372,19.95,,,South Sudan,Sub-Saharan Africa,Low income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY)."
Sao Tome and Principe,STP,11.001,11.001,11.001,7.334,11.001,11.001,11.001,11.001,14.668,14.668,14.668,11.001,11.001,14.668,18.335,18.335,29.336,29.336,33.003,33.003,40.337,44.004,47.671,55.005,51.338,55.005,51.338,51.338,47.671,47.671,50.0,50.0,40.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,59.9999986588955,70.0000002980232,70.0000002980232,79.9999982118607,79.9999982118607,79.9999982118607,90.0000035762787,90.0000035762787,100.000001490116,100.000001490116,119.999997317791,119.999997317791,119.999997317791,119.999997317791,129.999995231628,140.000000596046,140.000000596046,150.000005960464,,,,São Tomé and Principe,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new Dobra STN = 1000 old Dobra STD)
Suriname,SUR,432.706,429.039,495.045,531.715,605.055,795.739,1096.433,1334.788,1452.132,1521.805,1609.813,1716.156,1745.492,2108.525,1602.479,2020.517,1998.515,1899.506,2394.551,2295.542,2372.549,2031.518,1873.837,1375.125,1554.808,1598.812,1760.16,1760.16,1877.504,1855.502,1760.0,2050.0,2050.0,2060.0,2070.0,2090.0,2110.0,2130.0,2130.0,2150.0,1480.0,1520.0,1120.00000476837,1230.00001907349,1389.99998569489,1690.00005722046,1529.99997138977,1409.9999666214,1460.00003814697,1450.00004768372,1740.00000953674,1950.00004768372,2440.00005722046,2289.99996185303,2619.99988555908,2720.00002861023,2950.00004768372,2500.0,2210.00003814697,2650.00009536743,1.64,,,Suriname,Latin America & Caribbean,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to 1989-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54810.0,47940.0,46100.0,44320.0,41700.0,42370.0,42170.0,42270.0,41400.0,40660.0,38070.0,38580.0,38069.9996948242,38330.0018310547,37430.0003051758,38520.0004577637,37869.9989318848,37189.998626709,37099.9984741211,33909.9998474121,35430.0003051758,34119.9989318848,32349.9984741211,32919.9981689453,30440.0005340576,30750.0,31500.0,33580.0018310547,33000.0,31079.9999237061,31.87,,,Slovak Republic,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13530.0,12740.0,12830.0,13560.0,13610.0,14470.0,15290.0,15730.0,15500.0,14910.0,14540.0,15380.0,15520.0004577637,15409.9998474121,15699.9998092651,15920.0000762939,16290.0009155273,16280.0006866455,17360.0006103516,15510.0002288818,15779.9997329712,15699.9998092651,15119.9998855591,14550.0001907349,13109.9996566772,13140.0003433228,13899.9996185303,14119.9998855591,14069.9996948242,13600.0003814697,13.78,,,Slovenia,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2007: 1 euro = 239.64 Slovenian tolar. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Sweden,SWE,49222.141,48851.774,51326.999,55371.7,60432.16,62628.693,72591.932,69001.939,77685.395,86467.86,92379.064,84590.356,84781.04,87366.275,79889.262,80824.347,88308.694,85804.133,79533.563,84927.72,71759.523,69430.978,62291.329,58297.966,57333.545,62394.005,62038.306,59717.095,57443.555,55533.048,53350.0,54240.0,56750.0,56500.0,58490.0,58230.0,63650.0,57380.0,58360.0,57260.0,53280.0,52500.0,54020.0004577637,55200.0007629395,53590.0001525879,50209.9990844727,48900.0015258789,47139.9993896484,46150.0015258789,42880.0010681152,48130.0010681152,44580.0018310547,42139.9993896484,40540.0009155273,39080.0018310547,39189.998626709,38779.9987792969,38290.0009155273,36009.9983215332,35000.0,42.3,,,Sweden,Europe & Central Asia,High income,Fiscal year end: June 30; reporting period for national accounts data: CY.
Eswatini,SWZ,33.003,3.667,,,11.001,80.674,201.685,227.354,278.692,304.361,366.7,399.703,381.368,370.367,311.695,337.364,333.697,341.031,440.04,447.374,465.709,436.373,436.373,271.358,333.697,440.04,458.375,436.373,436.373,436.373,560.0,560.0,580.0,590.0,610.0,630.0,460.0,590.0,620.0,680.0,690.0,610.0,620.000004768372,629.999995231628,629.999995231628,660.000026226044,649.999976158142,660.000026226044,629.999995231628,699.999988079071,649.999976158142,660.000026226044,680.000007152557,750.0,750.0,769.999980926514,839.999973773956,889.999985694885,910.000026226044,959.999978542328,1.46,,,Eswatini,Sub-Saharan Africa,Lower middle income,Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.
Seychelles,SYC,,,,7.334,7.334,7.334,7.334,7.334,7.334,7.334,29.336,33.003,44.004,47.671,55.005,58.672,80.674,84.341,77.007,121.011,95.342,99.009,84.341,99.009,99.009,150.347,165.015,201.685,198.018,234.688,150.0,170.0,180.0,190.0,210.0,200.0,240.0,280.0,290.0,310.0,290.0,320.0,349.999994039536,340.000003576279,379.999995231628,379.999995231628,389.999985694885,400.000005960464,419.999986886978,449.999988079071,439.999997615814,409.999996423721,430.000007152557,419.999986886978,469.999998807907,509.999990463257,579.999983310699,579.999983310699,579.999983310699,610.000014305115,1.18,,,Seychelles,Sub-Saharan Africa,High income,
Syrian Arab Republic,SYR,3223.293,3065.612,3204.958,3611.995,4367.397,3678.001,4917.447,4609.419,5962.542,7242.325,6659.272,8885.141,7766.706,7895.051,9666.212,11184.35,13758.584,14664.333,15221.717,22548.383,20802.891,26637.088,24488.226,27960.875,33091.008,29651.362,31352.85,36226.293,36945.025,34565.142,32390.0,35770.0,35150.0,35880.0,37440.0,38980.0,42020.0,42070.0,44630.0,43870.0,44400.0,44730.0,44270.0004577637,44380.0010681152,46360.0006103516,57220.0012207031,60209.9990844727,63599.9984741211,65279.9987792969,60700.0007629395,61090.0001525879,56919.9981689453,47029.9987792969,30700.0007629395,26610.0006103516,25270.0004577637,26340.0001525879,29340.0001525879,27389.9993896484,25709.9990844727,25.6,,,Syrian Arab Republic,Middle East & North Africa,Low income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 2011-2017. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,Turks and Caicos Islands,Latin America & Caribbean,High income,
Chad,TCD,55.005,51.338,84.341,91.675,99.009,106.343,84.341,117.344,124.678,161.348,124.678,150.347,121.011,161.348,150.347,183.35,183.35,198.018,194.351,201.685,209.019,209.019,205.352,205.352,216.353,179.683,187.017,198.018,66.006,102.676,390.0,400.0,410.0,410.0,430.0,440.0,450.0,470.0,470.0,490.0,290.0,340.0,400.000005960464,449.999988079071,449.999988079071,479.999989271164,509.999990463257,500.0,540.000021457672,790.000021457672,1240.00000953674,1100.00002384186,1860.00001430511,2190.00005722046,2259.99999046326,2390.00010490417,2210.00003814697,2150.00009536743,2190.00005722046,2250.0,0.82,,,Chad,Sub-Saharan Africa,Low income,
Togo,TGO,66.006,91.675,88.008,106.343,132.012,132.012,179.683,198.018,194.351,242.022,275.025,315.362,399.703,403.37,377.701,311.695,322.696,462.042,355.699,1382.459,718.732,627.057,733.4,546.383,608.722,550.05,707.731,766.403,792.072,836.076,980.0,930.0,750.0,630.0,910.0,980.0,1360.0,760.0,1200.0,1710.0,1270.0,1180.0,1340.0000333786,1830.00004291534,1779.99997138977,1750.0,1570.00005245209,1500.0,1570.00005245209,2819.9999332428,2630.00011444092,2519.99998092651,2240.00000953674,1750.0,1590.0000333786,1830.00004291534,2299.99995231628,2069.9999332428,2309.99994277954,2369.99988555908,2.84,,,Togo,Sub-Saharan Africa,Low income,
Thailand,THA,3714.671,4147.377,5034.791,5570.173,7480.68,7451.344,9479.195,12167.106,17099.221,14561.657,15375.731,19248.083,21836.985,24455.223,24246.204,24407.552,28778.616,32159.59,35067.521,36736.006,40135.315,38048.792,37909.446,42452.859,45973.179,48672.091,49702.518,56944.843,67003.424,78891.838,89220.0,98070.0,107950.0,122720.0,137060.0,155780.0,174710.0,177940.0,156790.0,163790.0,164490.0,173160.0,184240.005493164,191929.992675781,210190.002441406,217770.004272461,219880.004882813,224589.996337891,227580.001831055,220259.994506836,234380.004882813,233600.006103516,250679.992675781,260700.012207031,256799.987792969,264000.0,261600.006103516,258820.007324219,257049.987792969,267089.996337891,255.46,,,Thailand,East Asia & Pacific,Upper middle income,Fiscal year end: September 30; reporting period for national accounts data: CY.
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11020.0,10170.0,7690.0,5170.0,3040.0,2510.0,2240.0,2510.0,2770.0,2540.0,2200.0,2150.0,2130.00011444092,2180.0000667572,2599.99990463257,2470.00002861023,2690.00005722046,3269.99998092651,3039.99996185303,2410.00008583069,2450.00004768372,2559.99994277954,3019.99998092651,3200.00004768372,4579.99992370605,4900.00009536743,6090.00015258789,7369.99988555908,8680.00030517578,9420.00007629395,0.95,,,Tajikistan,Europe & Central Asia,Lower middle income,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44650.0,37790.0,28100.0,26970.0,33550.0,33990.0,30610.0,30500.0,31840.0,37690.0,38510.0,39120.0,41409.9998474121,46349.9984741211,49369.9989318848,50590.0001525879,51919.9981689453,58479.9995422363,59279.9987792969,52389.9993896484,59180.0003051758,65449.9969482422,69010.0021362305,70220.0012207031,71400.0015258789,73400.0015258789,73339.9963378906,73120.002746582,73050.0030517578,72870.002746582,13.37,,,Turkmenistan,Europe & Central Asia,Upper middle income,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.000001788139,170.000001788139,200.000002980232,209.999993443489,200.000002980232,200.000002980232,209.999993443489,230.000004172325,239.999994635582,250.0,300.000011920929,460.00000834465,529.999971389771,519.999980926514,600.000023841858,610.000014305115,610.000014305115,620.000004768372,0.73,,,Timor-Leste,East Asia & Pacific,Lower middle income,
